country,region_name,scenario,period,stress_index,yield_loss_pct,volume_at_risk_mt,annual_mt,sourcing_pct,scenario_name,year,risk_bucket,supply_shock_pct,price_increase_pct,elasticity_multiplier,adjusted_coffee_price_usd_kg,cost_green_coffee_usd,cost_green_coffee_adjusted_usd,profit_at_risk_usd,cost_green_M,cost_green_adjusted_M,profit_at_risk_M,pct_of_total_volume
Colombia,Tolima,ssp245,mid_term,0.043729852880490916,0.021864926440245458,131.18955864147276,6000,3.5,Delayed Transition,2050,Low Risk (<20%),0.0007627299921015857,0.0006101839936812686,1.0006101839936812,3.5021356439778843,459163.4552451546,459443.6294360286,2705860.9199795863,0.4591634552451546,0.4594436294360286,2.705860919979586,0.07627299921015858
Colombia,Tolima,ssp585,near_term,0.040985147564345965,0.020492573782172983,122.9554426930379,6000,3.5,Current Policies,2030,Low Risk (<20%),0.0007148572249595226,0.0005718857799676181,1.0005718857799677,3.502001600229887,430344.04942563263,430590.1570679929,2536027.4912664033,0.43034404942563265,0.4305901570679929,2.5360274912664034,0.07148572249595227
Colombia,Tolima,ssp585,mid_term,0.05685532104773444,0.02842766052386722,170.56596314320333,6000,3.5,Current Policies,2050,Low Risk (<20%),0.000991662576413973,0.0007933300611311783,1.0007933300611311,3.502776655213959,596980.8710012116,597454.4738720971,3518022.1560862106,0.5969808710012116,0.597454473872097,3.518022156086211,0.09916625764139729
Colombia,Cauca,ssp126,near_term,0.057267598037607975,0.028633799018803988,123.12533578085714,4300,2.5,Net-Zero 2050,2030,Low Risk (<20%),0.0007158449754700996,0.0005726759803760797,1.0005726759803761,3.5020043659313167,430938.675233,431185.4634613211,2539531.6349777263,0.430938675233,0.4311854634613211,2.539531634977726,0.07158449754700996
Colombia,Cauca,ssp126,mid_term,0.0528162102913484,0.0264081051456742,113.55485212639906,4300,2.5,Net-Zero 2050,2050,Low Risk (<20%),0.000660202628641855,0.000528162102913484,1.0005281621029134,3.501848567360197,397441.9824423967,397651.89623562957,2342134.845369845,0.3974419824423967,0.3976518962356296,2.342134845369845,0.0660202628641855
Colombia,Cauca,ssp245,near_term,0.07140787668060512,0.03570393834030256,153.52693486330102,4300,2.5,Delayed Transition,2030,Low Risk (<20%),0.000892598458507564,0.0007140787668060513,1.000714078766806,3.5024992756838214,537344.2720215536,537727.9781566691,3166582.291401435,0.5373442720215535,0.5377279781566691,3.166582291401435,0.0892598458507564
Colombia,Cauca,ssp245,mid_term,0.06347240198217333,0.03173620099108666,136.46566426167266,4300,2.5,Delayed Transition,2050,Low Risk (<20%),0.0007934050247771666,0.0006347240198217334,1.0006347240198217,3.502221534069376,477629.82491585426,477932.9880383116,2814683.6658994765,0.47762982491585426,0.4779329880383116,2.8146836658994765,0.07934050247771667
Colombia,Cauca,ssp585,near_term,0.08449966153781863,0.04224983076890931,181.67427230631006,4300,2.5,Current Policies,2030,Low Risk (<20%),0.001056245769222733,0.0008449966153781864,1.0008449966153783,3.502957488153824,635859.9530720853,636397.2525802858,3747137.490894568,0.6358599530720853,0.6363972525802858,3.747137490894568,0.1056245769222733
Colombia,Cauca,ssp585,mid_term,0.05680606544110924,0.02840303272055462,122.13304069838487,4300,2.5,Current Policies,2050,Low Risk (<20%),0.0007100758180138655,0.0005680606544110925,1.0005680606544112,3.5019882122904393,427465.6424443471,427708.46885693236,2519064.97198599,0.4274656424443471,0.42770846885693237,2.51906497198599,0.07100758180138655
Brazil,Minas Gerais Sul,ssp126,near_term,0.06409321416384774,0.03204660708192387,439.038517022357,13700,8.0,Net-Zero 2050,2030,Low Risk (<20%),0.002552549517571843,0.0020420396140574744,1.0020420396140575,3.5071471386492012,1536634.8095782495,1539772.678731748,9055424.668537872,1.5366348095782494,1.5397726787317478,9.055424668537873,0.25525495175718427
Brazil,Minas Gerais Sul,ssp126,mid_term,0.07342787101454451,0.036713935507272255,502.9809164496299,13700,8.0,Net-Zero 2050,2050,Low Risk (<20%),0.002924307653776918,0.0023394461230215346,1.0023394461230215,3.5081880614305754,1760433.2075737047,1764551.6462160011,10374273.832538996,1.7604332075737046,1.7645516462160011,10.374273832538996,0.2924307653776918
Brazil,Minas Gerais Sul,ssp245,near_term,0.06482690949284006,0.03241345474642003,444.0643300259544,13700,8.0,Delayed Transition,2030,Low Risk (<20%),0.002581769360616014,0.002065415488492811,1.0020654154884927,3.5072289542097246,1554225.1550908405,1557435.2757987701,9159084.983721374,1.5542251550908406,1.5574352757987702,9.159084983721373,0.2581769360616014
Brazil,Minas Gerais Sul,ssp245,mid_term,0.09849232936825136,0.04924616468412568,674.6724561725218,13700,8.0,Delayed Transition,2050,Low Risk (<20%),0.003922514280072801,0.0031380114240582412,1.0031380114240582,3.510983039984204,2361353.596603826,2368763.5511662103,13915511.659986272,2.361353596603826,2.3687635511662104,13.915511659986272,0.39225142800728013
Brazil,Minas Gerais Sul,ssp585,near_term,0.06598950605967548,0.03299475302983774,452.02811650877703,13700,8.0,Current Policies,2030,Low Risk (<20%),0.0026280704448184713,0.002102456355854777,1.0021024563558547,3.5073585972454913,1582098.4077807195,1585424.7006337456,9323342.71003801,1.5820984077807194,1.5854247006337456,9.32334271003801,0.2628070444818471
Brazil,Minas Gerais Sul,ssp585,mid_term,0.10649537971187965,0.05324768985593983,729.4933510263756,13700,8.0,Current Policies,2050,Low Risk (<20%),0.004241240412944045,0.003392992330355236,1.0033929923303553,3.5118754731562434,2553226.7285923148,2561889.8073000866,15046224.488960296,2.553226728592315,2.5618898073000866,15.046224488960297,0.42412404129440445
Brazil,São Paulo,ssp126,near_term,0.09715995257243049,0.04857997628621524,335.2018363748852,6900,4.0,Net-Zero 2050,2030,Low Risk (<20%),0.0019488478859004954,0.0015590783087203965,1.0015590783087205,3.5054567740805216,1173206.4273120982,1175035.548004572,6913732.7600206,1.1732064273120981,1.175035548004572,6.9137327600206,0.19488478859004954
Brazil,São Paulo,ssp126,mid_term,0.10435534315663972,0.05217767157831986,360.02593389040703,6900,4.0,Net-Zero 2050,2050,Low Risk (<20%),0.0020931740342465524,0.001674539227397242,1.0016745392273971,3.50586088729589,1260090.7686164246,1262200.8400385538,7425744.203893071,1.2600907686164247,1.2622008400385538,7.425744203893071,0.20931740342465524
Brazil,São Paulo,ssp245,near_term,0.12346745485524296,0.06173372742762148,425.96271925058824,6900,4.0,Delayed Transition,2030,Low Risk (<20%),0.00247652743750342,0.001981221950002736,1.0019812219500028,3.50693427682501,1490869.5173770587,1493823.2607894763,8785728.737287134,1.4908695173770588,1.4938232607894764,8.785728737287133,0.247652743750342
Brazil,São Paulo,ssp245,mid_term,0.15588949525967472,0.07794474762983736,537.8187586458778,6900,4.0,Delayed Transition,2050,Low Risk (<20%),0.00312685324794115,0.0025014825983529203,1.002501482598353,3.5087551890942352,1882365.6552605724,1887074.3601909438,11092824.582396027,1.8823656552605725,1.8870743601909439,11.092824582396027,0.312685324794115
Brazil,São Paulo,ssp585,near_term,0.123160211448092,0.061580105724046,424.9027294959174,6900,4.0,Current Policies,2030,Low Risk (<20%),0.0024703647063716127,0.0019762917650972905,1.0019762917650974,3.506917021177841,1487159.5532357108,1490098.6144141564,8763865.832323935,1.487159553235711,1.4900986144141564,8.763865832323935,0.24703647063716128
Brazil,São Paulo,ssp585,mid_term,0.16380172175655025,0.08190086087827513,565.1159400600984,6900,4.0,Current Policies,2050,Low Risk (<20%),0.003285557791047084,0.002628446232837667,1.0026284462328376,3.5091995618149316,1977905.7902103444,1983104.6092335305,11655844.819518637,1.9779057902103443,1.9831046092335305,11.655844819518636,0.3285557791047084
Brazil,Espírito Santo,ssp126,near_term,0.14430927473233898,0.07215463736616949,375.2041143040814,5200,3.0,Net-Zero 2050,2030,Low Risk (<20%),0.0021814192692097755,0.0017451354153678205,1.001745135415368,3.506107973953788,1313214.4000642847,1315506.1370218082,7738802.999448601,1.3132144000642847,1.3155061370218082,7.738802999448601,0.21814192692097756
Brazil,Espírito Santo,ssp126,mid_term,0.1567172125815705,0.07835860629078525,407.46475271208334,5200,3.0,Net-Zero 2050,2050,Low Risk (<20%),0.0023689811204190892,0.0018951848963352715,1.0018951848963353,3.5066331471371734,1426126.6344922916,1428829.4081502429,8404197.422798762,1.4261266344922916,1.4288294081502428,8.404197422798761,0.23689811204190891
Brazil,Espírito Santo,ssp245,near_term,0.10077285345469136,0.05038642672734568,262.00941898219753,5200,3.0,Delayed Transition,2030,Low Risk (<20%),0.0015233105754778927,0.0012186484603823142,1.0012186484603822,3.504265269611338,917032.9664376914,918150.5072503604,5404096.597565373,0.9170329664376914,0.9181505072503604,5.404096597565373,0.15233105754778928
Brazil,Espírito Santo,ssp245,mid_term,0.1365129697417142,0.0682564848708571,354.9337213284569,5200,3.0,Delayed Transition,2050,Low Risk (<20%),0.00206356814725847,0.0016508545178067762,1.0016508545178067,3.5057779908123234,1242268.024649599,1244318.8284304186,7320714.359214151,1.2422680246495992,1.2443188284304185,7.3207143592141515,0.20635681472584702
Brazil,Espírito Santo,ssp585,near_term,0.102053783725627,0.0510268918628135,265.3398376866302,5200,3.0,Current Policies,2030,Low Risk (<20%),0.0015426734749222684,0.001234138779937815,1.0012341387799377,3.504319485729782,928689.4319032057,929835.5635456358,5472788.419634242,0.9286894319032057,0.9298355635456358,5.472788419634242,0.15426734749222684
Brazil,Espírito Santo,ssp585,mid_term,0.14498574463411934,0.07249287231705967,376.9629360487103,5200,3.0,Current Policies,2050,Low Risk (<20%),0.002191644977027385,0.0017533159816219082,1.0017533159816219,3.5061366059356764,1319370.276170486,1321683.5491613725,7775079.720502353,1.319370276170486,1.3216835491613725,7.775079720502354,0.21916449770273852
Guatemala,Huehuetenango,ssp126,near_term,0.03543458877375815,0.017717294386879075,152.36873172716005,8600,5.0,Net-Zero 2050,2030,Low Risk (<20%),0.0008858647193439537,0.000708691775475163,1.000708691775475,3.5024804212141625,533290.5610450602,533668.4996796113,3142693.678344611,0.5332905610450601,0.5336684996796113,3.142693678344611,0.08858647193439538
Guatemala,Huehuetenango,ssp126,mid_term,0.03738732492667623,0.018693662463338114,160.76549718470778,8600,5.0,Net-Zero 2050,2050,Low Risk (<20%),0.0009346831231669057,0.0007477464985335246,1.0007477464985335,3.502617112744867,562679.2401464772,563099.9815780942,3315881.8477469156,0.5626792401464772,0.5630999815780942,3.315881847746916,0.09346831231669056
Guatemala,Huehuetenango,ssp245,near_term,0.033106872094213036,0.016553436047106518,142.35955000511606,8600,5.0,Delayed Transition,2030,Low Risk (<20%),0.0008276718023553259,0.0006621374418842608,1.0006621374418843,3.502317481046595,498258.42501790624,498588.3405768449,2936248.486035755,0.49825842501790624,0.49858834057684487,2.9362484860357547,0.08276718023553259
Guatemala,Huehuetenango,ssp245,mid_term,0.03879459524084814,0.01939729762042407,166.816759535647,8600,5.0,Delayed Transition,2050,Low Risk (<20%),0.0009698648810212036,0.0007758919048169629,1.0007758919048169,3.502715621666859,583858.6583747645,584311.6695813547,3440692.6519108224,0.5838586583747645,0.5843116695813547,3.4406926519108225,0.09698648810212035
Guatemala,Huehuetenango,ssp585,near_term,0.03717169401369757,0.018585847006848785,159.83828425889953,8600,5.0,Current Policies,2030,Low Risk (<20%),0.0009292923503424392,0.0007434338802739513,1.0007434338802739,3.5026020185809585,559433.9949061484,559849.8970917385,3296757.542074838,0.5594339949061484,0.5598498970917385,3.2967575420748383,0.09292923503424391
Guatemala,Huehuetenango,ssp585,mid_term,0.05013938304461772,0.02506969152230886,215.5993470918562,8600,5.0,Current Policies,2050,Low Risk (<20%),0.0012534845761154431,0.0010027876608923545,1.0010027876608925,3.5035097568131235,754597.7148214967,755354.4160988573,4446861.882227147,0.7545977148214967,0.7553544160988573,4.446861882227147,0.1253484576115443
Guatemala,Antigua,ssp126,near_term,0.03513148751049303,0.017565743755246516,121.20363191120096,6900,4.0,Net-Zero 2050,2030,Low Risk (<20%),0.0007046722785534939,0.0005637378228427951,1.0005637378228427,3.5019730823799495,424212.71168920334,424451.8564397132,2499895.3753963755,0.4242127116892033,0.4244518564397132,2.4998953753963757,0.0704672278553494
Guatemala,Antigua,ssp126,mid_term,0.034735098472423856,0.017367549236211928,119.83608972986231,6900,4.0,Net-Zero 2050,2050,Low Risk (<20%),0.0006967214519178041,0.0005573771615342433,1.0005573771615341,3.5019508200653693,419426.31405451806,419660.09270291845,2471689.0228236024,0.4194263140545181,0.41966009270291843,2.4716890228236026,0.06967214519178042
Guatemala,Antigua,ssp245,near_term,0.028587431828468117,0.014293715914234058,98.626639808215,6900,4.0,Delayed Transition,2030,Low Risk (<20%),0.0005734106965593896,0.0004587285572475117,1.0004587285572475,3.501605549950366,345193.2393287525,345351.58932540135,2034231.7871140908,0.3451932393287525,0.34535158932540133,2.034231787114091,0.05734106965593896
Guatemala,Antigua,ssp245,mid_term,0.04513787365376487,0.022568936826882435,155.72566410548882,6900,4.0,Delayed Transition,2050,Low Risk (<20%),0.0009053817680551676,0.0007243054144441341,1.0007243054144441,3.5025350689505546,545039.8243692109,545434.5996650893,3211932.3603525134,0.5450398243692108,0.5454345996650892,3.211932360352513,0.09053817680551676
Guatemala,Antigua,ssp585,near_term,0.03692564206544777,0.018462821032723883,127.39346512579479,6900,4.0,Current Policies,2030,Low Risk (<20%),0.0007406596809639232,0.0005925277447711387,1.0005925277447711,3.502073847106699,445877.12794028176,446141.3225093452,2627564.2841876145,0.4458771279402818,0.4461413225093452,2.6275642841876143,0.07406596809639232
Guatemala,Antigua,ssp585,mid_term,0.0681984852062073,0.03409924260310365,235.2847739614152,6900,4.0,Current Policies,2050,Low Risk (<20%),0.0013679347323338094,0.0010943477858670475,1.0010943477858671,3.503830217250535,823496.7088649531,824397.9006649684,4852885.256427423,0.8234967088649532,0.8243979006649684,4.852885256427423,0.13679347323338092
Guatemala,Atitlán,ssp126,near_term,0.037731487510493024,0.018865743755246512,113.19446253147908,6000,3.5,Net-Zero 2050,2030,Low Risk (<20%),0.000658107340299297,0.0005264858722394376,1.0005264858722394,3.501842700552838,396180.61886017676,396389.2023588617,2334701.6004457865,0.39618061886017675,0.3963892023588617,2.3347016004457863,0.0658107340299297
Guatemala,Atitlán,ssp126,mid_term,0.037335098472423854,0.018667549236211927,112.00529541727157,6000,3.5,Net-Zero 2050,2050,Low Risk (<20%),0.0006511935780073928,0.0005209548624059143,1.0005209548624059,3.5018233420184206,392018.5339604505,392222.7579218704,2310174.3373390273,0.3920185339604505,0.3922227579218704,2.3101743373390273,0.06511935780073928
Guatemala,Atitlán,ssp245,near_term,0.031187431828468108,0.015593715914234054,93.56229548540432,6000,3.5,Delayed Transition,2030,Low Risk (<20%),0.000543966834217467,0.00043517346737397363,1.000435173467374,3.501523107135809,327468.0341989151,327610.5395988116,1929776.7410698864,0.3274680341989151,0.3276105395988116,1.9297767410698863,0.0543966834217467
Guatemala,Atitlán,ssp245,mid_term,0.047303684810991405,0.023651842405495702,141.91105443297423,6000,3.5,Delayed Transition,2050,Low Risk (<20%),0.0008250642699591525,0.000660051415967322,1.0006600514159674,3.502310179955886,496688.6905154098,497016.5305888795,2926998.00410709,0.4966886905154098,0.49701653058887946,2.92699800410709,0.08250642699591525
Guatemala,Atitlán,ssp585,near_term,0.03952564206544776,0.01976282103272388,118.57692619634328,6000,3.5,Current Policies,2030,Low Risk (<20%),0.0006894007336996702,0.0005515205869597361,1.0005515205869597,3.501930322054359,415019.2416872015,415248.1333429764,2445718.042872951,0.4150192416872015,0.4152481333429764,2.445718042872951,0.06894007336996702
Guatemala,Atitlán,ssp585,mid_term,0.05954848520620726,0.02977424260310363,178.64545561862178,6000,3.5,Current Policies,2050,Low Risk (<20%),0.001038636369875708,0.0008309090959005665,1.0008309090959007,3.5029081818356524,625259.0946651762,625778.6281342282,3684666.3857710627,0.6252590946651763,0.6257786281342281,3.6846663857710626,0.10386363698757081
Ethiopia,Yirgacheffe,ssp126,near_term,0.018120303491596136,0.009060151745798068,54.36091047478841,6000,3.5,Net-Zero 2050,2030,Low Risk (<20%),0.00031605180508597914,0.00025284144406878333,1.0002528414440688,3.5008849450542407,190263.18666175945,190311.29308062812,1121225.3837230199,0.19026318666175945,0.19031129308062814,1.12122538372302,0.03160518050859791
Ethiopia,Yirgacheffe,ssp126,mid_term,0.0220396983709652,0.0110198491854826,66.1190951128956,6000,3.5,Net-Zero 2050,2050,Low Risk (<20%),0.00038441334367962556,0.00030753067494370046,1.0003075306749436,3.5010763573623027,231416.83289513458,231488.00066994815,1363744.7780378398,0.23141683289513457,0.23148800066994815,1.3637447780378398,0.03844133436796256
Ethiopia,Yirgacheffe,ssp245,near_term,0.01796323866839521,0.008981619334197605,53.88971600518563,6000,3.5,Delayed Transition,2030,Low Risk (<20%),0.0003133123023557304,0.0002506498418845843,1.0002506498418846,3.500877274446596,188614.00601814972,188661.28208893538,1111506.7238371896,0.18861400601814973,0.18866128208893537,1.1115067238371896,0.03133123023557304
Ethiopia,Yirgacheffe,ssp245,mid_term,0.015588767217937859,0.007794383608968929,46.76630165381358,6000,3.5,Delayed Transition,2050,Low Risk (<20%),0.000271897102638451,0.00021751768211076083,1.0002175176821109,3.500761311887388,163682.05578834753,163717.65952972576,964582.1613201691,0.16368205578834752,0.16371765952972575,0.9645821613201692,0.0271897102638451
Ethiopia,Yirgacheffe,ssp585,near_term,0.01998347074980848,0.00999173537490424,59.95041224942543,6000,3.5,Current Policies,2030,Low Risk (<20%),0.00034854890842689204,0.0002788391267415136,1.0002788391267414,3.500975936943595,209826.44287298902,209884.950695087,1236512.1075352426,0.20982644287298902,0.209884950695087,1.2365121075352425,0.0348548908426892
Ethiopia,Yirgacheffe,ssp585,mid_term,0.018180509084602822,0.009090254542301411,54.54152725380847,6000,3.5,Current Policies,2050,Low Risk (<20%),0.00031710190263842134,0.0002536815221107371,1.0002536815221108,3.500887885327388,190895.34538832965,190943.77201011163,1124950.7098000639,0.19089534538832964,0.19094377201011162,1.124950709800064,0.031710190263842135
Ethiopia,Sidamo,ssp126,near_term,0.012977237085346134,0.006488618542673067,27.901059733494186,4300,2.5,Net-Zero 2050,2030,Low Risk (<20%),0.00016221546356682667,0.00012977237085346133,1.0001297723708535,3.5004542032979873,97653.70906722965,97666.38182057794,575475.5785496744,0.09765370906722964,0.09766638182057794,0.5754755785496743,0.016221546356682666
Ethiopia,Sidamo,ssp126,mid_term,0.0199718272772152,0.0099859136386076,42.93942864601268,4300,2.5,Net-Zero 2050,2050,Low Risk (<20%),0.00024964784096519,0.000199718272772152,1.0001997182727722,3.5006990139547027,150288.0002610444,150318.0155208749,885650.6806081083,0.15028800026104439,0.1503180155208749,0.8856506806081083,0.024964784096518998
Ethiopia,Sidamo,ssp245,near_term,0.013749859762145208,0.006874929881072604,29.562198488612196,4300,2.5,Delayed Transition,2030,Low Risk (<20%),0.00017187324702681509,0.00013749859762145209,1.0001374985976215,3.500481245091675,103467.69471014269,103481.92137306446,609737.5311523294,0.1034676947101427,0.10348192137306446,0.6097375311523294,0.017187324702681507
Ethiopia,Sidamo,ssp245,mid_term,0.014588767217937858,0.007294383608968929,31.365849518566396,4300,2.5,Delayed Transition,2050,Low Risk (<20%),0.00018235959022422322,0.00014588767217937857,1.0001458876721794,3.500510606852628,109780.47331498239,109796.48893268507,646938.8822794545,0.10978047331498239,0.10979648893268507,0.6469388822794545,0.018235959022422324
Ethiopia,Sidamo,ssp585,near_term,0.013856029343558477,0.006928014671779239,29.790463088650725,4300,2.5,Current Policies,2030,Low Risk (<20%),0.00017320036679448095,0.00013856029343558475,1.0001385602934356,3.5004849610270248,104266.62081027754,104281.06802385255,614445.6212401008,0.10426662081027754,0.10428106802385255,0.6144456212401008,0.017320036679448095
Ethiopia,Sidamo,ssp585,mid_term,0.017180509084602818,0.008590254542301409,36.938094531896056,4300,2.5,Current Policies,2050,Low Risk (<20%),0.0002147563635575352,0.00017180509084602818,1.0001718050908461,3.5006013178179614,129283.3308616362,129305.54239603977,761869.6753567122,0.1292833308616362,0.12930554239603978,0.7618696753567122,0.02147563635575352
Ethiopia,Harrar,ssp126,near_term,0.0135432227057172,0.0067716113528586,17.606189517432362,2600,1.5,Net-Zero 2050,2030,Low Risk (<20%),0.00010236156696181606,8.188925356945284e-05,1.0000818892535694,3.500286612387493,61621.66331101327,61626.709463025516,363137.8949537387,0.06162166331101327,0.061626709463025516,0.3631378949537387,0.010236156696181605
Ethiopia,Harrar,ssp126,mid_term,0.017543304661638105,0.008771652330819052,22.806296060129537,2600,1.5,Net-Zero 2050,2050,Low Risk (<20%),0.00013259474453563685,0.00010607579562850949,1.0001060757956286,3.5003712652847003,79822.03621045339,79830.5033964531,470393.1157146254,0.07982203621045339,0.0798305033964531,0.4703931157146254,0.013259474453563685
Ethiopia,Harrar,ssp245,near_term,0.013331220463267528,0.006665610231633764,17.330586602247788,2600,1.5,Delayed Transition,2030,Low Risk (<20%),0.00010075922443167319,8.060737954533855e-05,1.0000806073795454,3.500282125828409,60657.053107867265,60661.94251396923,357453.4245938039,0.060657053107867266,0.06066194251396923,0.35745342459380386,0.010075922443167318
Ethiopia,Harrar,ssp245,mid_term,0.018647743669687772,0.009323871834843886,24.242066770594104,2600,1.5,Delayed Transition,2050,Low Risk (<20%),0.0001409422486662448,0.00011275379893299583,1.000112753798933,3.500394638296265,84847.23369707937,84856.80054500766,500006.72136837017,0.08484723369707937,0.08485680054500766,0.5000067213683702,0.01409422486662448
Ethiopia,Harrar,ssp585,near_term,0.012711317517096178,0.006355658758548089,16.524712772225033,2600,1.5,Current Policies,2030,Low Risk (<20%),9.60739114664246e-05,7.685912917313969e-05,1.000076859129173,3.500269006952106,57836.49470278762,57840.9399654049,340831.80831828807,0.05783649470278762,0.057840939965404896,0.3408318083182881,0.00960739114664246
Ethiopia,Harrar,ssp585,mid_term,0.020132103840704074,0.010066051920352037,26.171734992915297,2600,1.5,Current Policies,2050,Low Risk (<20%),0.00015216124995880986,0.0001217289999670479,1.000121728999967,3.500426051499885,91601.07247520355,91612.22298215187,539807.250353874,0.09160107247520355,0.09161222298215187,0.539807250353874,0.015216124995880986
